,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1733,72292090,ACT,879000,,03/10/2018,,,6,,26-28 Morton Ave,Medford,MA,2155,Tufts University ,5,2,2208,100,3456,Greg M. Dorsey,"First Choice Realty, Inc.",(617) 548-2411,"Call List Agent, Accompanied Showings, Appointment Required","Excellent opportunity to own a sunny, newly renovated, two-family income property, in a phenomenal location.  The home is on a one-way street across from Tufts Park & a 5 min walk to Ball Sq (and the new Green Line Extension stop currently under construction).  Within walking distance to Tufts University, Union Sq, Magoun Sq and the shopping outlets at Assembly Row. The house is bright, clean, and modern, consisting of 2 units: a two bed & three bed. There is plenty of parking in the driveway and on street; the basement is clean with separate heating systems, laundry connections for both apartments, plenty of storage, updated electrical service, newer boilers, roof, and high ceilings.  The house has a pristine rental history and renovated kitchens/baths make this home a must have.  Offers due 3 pm, Tuesday 3/20  First Showing at Open House, Thursday 3/15, 5:30-6:30 pm.",,,0,,,,,,,MF,Morton Ave,2628,26-28,http://media.mlspin.com/photo.aspx?mls=72292090
1734,72292091,ACT,199900,,03/11/2018,,,5,,9-11 Joy St,Ludlow,MA,1056,Ludlow Center ,4,2,1626,0,4922,Christina Santos Pietras,"Ideal Real Estate Services, Inc.",(413) 583-8882,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Don’t miss your chance to own this fully rented 2 family.  It’s conveniently located close to most amenities and easy access to major highways.  This property has been renovated throughout.  Each unit has a remodeled kitchen with ceramic tile floors, laminate wood flooring runs through the living rooms and bedrooms.  Recently vinyl sided. Both units have gas heat and programmable thermostats.  They also have their own driveway.  This home is perfect for the investor or if you are looking to live on one floor and have the other to help pay the mortgage.  This is a must see!!!",,,0,,,,,,,MF,Joy St,911,09-Nov,http://media.mlspin.com/photo.aspx?mls=72292091
1735,72292125,ACT,599900,,03/11/2018,,,5,,10 Pleasant St,Salem,MA,1970,,4,2.5,3074,209,5565,Anne Casale-Skinner,Century 21 North Shore,(978) 774-2770,"Accompanied Showings, Appointment Required, Sign, Pets on Premises, Other (See Special Showing Instructions)","LOCATION, LOCATION! Historic 2 Family just a short walk to nearby Collins Cove, Commons, Derby Wharf, downtown or train! Owners TH unit features hardwd floors,   Kitchen w/working FP, beehive oven, granite counters, Farmers sink & Pantry. Living & Dining rooms w beamed ceiling & crown molding, New Half Bath w/vessel sink & Office or Playrm. 3rd flr boasts a New Bathroom w/glassed Walk-in Shower, subway tile, Marble vanity, deep soaking tub & Laundry area w/built-in seat & storage. Master BR w/exposed beams, FP w/gas insert, his & her closets. 2 additional custom sized bedrooms. 1st floor rental has hrdwd flrs, eat-in Kitchen/LR/BR/Office & Gas heating.  Full basement w/ separate utilities & storage. Driveway for 6 cars, fenced yard w/patios, Roof 2016. Bonus 200 sq ft of unfinished space with plumbing and electric.  Perfect for an artist studio, guest house or outdoor entertaining! Accompanied showings by appt Thurs Mar 15 4:30-6:00 & OH Sat Mar 17th 11- 1 PM. Offers due Mar 19th 5pm.",,,0,,,,Collins,SHS,,MF,Pleasant St,10,10,http://media.mlspin.com/photo.aspx?mls=72292125
1736,72292135,CTG,174900,,03/11/2018,,,146,1,59 E Gardner Rd,Westminster,MA,1473,,6,3,2800,30,43560,Keith Shaw,"AA Premier Properties, LLC",(781) 281-7643,"Lock Box, Appointment Required","SHORT SALE BEING SOLD AS IS, Duplex Side By Side Units Needs TLC, This Home Has A Failed Septic System And Is In Need Of Extensive Plumbing Due To Frozen Pipes, 3 Bedrooms , finished Basement , 2 Car Garage and Large Outside Area. Buyer Is Responsible For 5,000.00 Negotiation Fee Which Can Not Be Financed And Must Be Paid At Closing. DOWNLOAD SHORT SALE DISCLOSURE FORMS , SUBMIT WITH PROOF OF FUNDS OR APPROVAL LETTER,LEAD PAINT DISCLOSURE AND AGENCY DISCLOSURE.IF YOU ARE A CORPORATION ,SUBMIT ARTICLES OF INCORPORATION. ALL PARTS OF THE DOCUMENTS MUST BE COMPLETE OR WILL NOT BE CONSIDERED.",,,2,,,Westminster,Westminster,Westminster,,MF,E Gardner Rd,59,59,http://media.mlspin.com/photo.aspx?mls=72292135
1737,72292161,ACT,135000,,03/12/2018,,,4,,7 Bourne St,Clinton,MA,1510,,5,2,2627,78,12602,Gabriel Tavarez,"Tavarez Realty Group, Inc.",(978) 397-8626,Other (See Special Showing Instructions),"This is a short sale attempt, property to be sold 'as is' 'as seen' 'where is', seller/broker make no warranties or representations.  Any & all buyers making an offer will be required to complete their inspection within 7 days of offer acceptance by the seller.  Buyers will be required per the terms of the standard contract to provide listing broker with the inspection report for negotiation purposes. Buyer responsible for any and all inspections necessary to complete sale, this includes Title V IF applicable and smoke certifications. Seller will NOT improve the condition of the property in any way for any reason.  Buyer’s responsible for diligence.  *** PROPERTY IS OCCUPIED PLEASE REACH OUT TO LISTING AGENT AND ALLOW 24 HOURS FOR SHOWING REQUESTS ***",,,0,,,,,,,MF,Bourne St,7,7,http://media.mlspin.com/photo.aspx?mls=72292161
1738,72292163,ACT,137000,,03/12/2018,,,4,,76 Orange St,Clinton,MA,1510,,4,2,2456,112,5700,Gabriel Tavarez,"Tavarez Realty Group, Inc.",(978) 397-8626,Other (See Special Showing Instructions),"This is a short sale attempt, property to be sold 'as is' 'as seen' 'where is', seller/broker make no warranties or representations.  Any & all buyers making an offer will be required to complete their inspection within 7 days of offer acceptance by the seller.  Buyers will be required per the terms of the standard contract to provide listing broker with the inspection report for negotiation purposes. Buyer responsible for any and all inspections necessary to complete sale, this includes Title V IF applicable and smoke certifications. Seller will NOT improve the condition of the property in any way for any reason.  Buyer’s responsible for diligence.  *** PROPERTY IS OCCUPIED PLEASE REACH OUT TO LISTING AGENT AND ALLOW 24 HOURS FOR SHOWING REQUESTS ***",,,2,,,,,,,MF,Orange St,76,76,http://media.mlspin.com/photo.aspx?mls=72292163
1739,72292199,ACT,2200000,,03/12/2018,,,4,,103-105 Colbourne Crescent,Brookline,MA,2445,,7,3,3948,88,5527,Alisa Cusack,Donahue Real Estate Co.,(781) 821-0204,"Call List Agent, Accompanied Showings","Highly sought after Aspinwall Hill location with spectacular views of downtown Boston. Overlooking Schick Park, this two family residence features two exceptionally large units with an abundance of natural light and beautiful hardwood floors throughout. The first two story unit offers seven rooms, including four bedrooms, updated kitchen, living and dining room, pantry with built ins and one and a half bathrooms. The second two story unit also offers seven rooms, including three spacious bedrooms, bright kitchen, dining room, living room, office, pantry with built ins and one and a half bathrooms.  Opportunity to create two, 2000 square foot units or have an owner's unit with rental income!  Driveway parking for six cars behind home, take Addington to private way beside Schick Park.  Conveniently located to Washington Square, Coolidge Corner, Brookline Village and MBTA.  Great opportunity for owner-occupant or investor/developer.",,,0,,,Runkle,,Brookline High,,MF,Colbourne Crescent,103105,103-105,http://media.mlspin.com/photo.aspx?mls=72292199
1740,72292240,ACT,209900,,03/12/2018,,,4,,560 Pleasant Street,Gardner,MA,1440,,6,3,3348,118,31003,Apple Country Team,Keller Williams Realty North Central,(978) 840-9000,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","Amazing opportunity for either an investor or an owner! Property is an occupied 3 unit dwelling. Newer roof installed three years ago. This 3 unit building is well maintained and move in ready. Features a one car garage and yard. Live in the first floor or rent it out.  The second and third floor have current tenants, open to staying if new owner agrees which gives you income immediately.  All units have been updated and the unfinished basement is a dry basement.  Bill for water includes sewer and trash.  Each unit responsible for own electricity.",,,1,,,Gardner,Gardner,Gardner,,MF,Pleasant Street,560,560,http://media.mlspin.com/photo.aspx?mls=72292240
1741,72292243,ACT,314900,,03/10/2018,,,6,,57 Central St,West Brookfield,MA,1585,,5,3,3133,148,16553,Paolucci Team,Post Road Realty,(508) 867-2000,Schedule with ShowingTime or call 888-627-2775,"Renovated, Elegant Victorian multi-family home with 3 rental units. Great investment property for owner occupied or investor. Gorgeous front porch leads to the common entrance with charming stairway and stained glass windows. 1st and 2nd floor units boasts 2 bedrooms and 3rd floor has one. Great attention to detail in the many updates including: Rebuilt front chimney with caps, restored pocket doors and hardware, vintage sink unit, and new Koehler faucet! Also a new kitchen floor, new tub/shower faucet, new light fixtures, freshly painted rooms, ceilings, floors, woodwork and a new 12k built in AC unit!! All 3 units have interior access to the basement. All third floor gables were recently painted. Just installed: keyed alike entry locks for common area and rear storage addition. Recently sealed and mortared basement windows, and power washed and repointed basement brickwork. Seller thought of it all! Well tended sprawling lawn and paved driveway completes this beautiful listing.",,,2,,,,,,,MF,Central St,57,57,http://media.mlspin.com/photo.aspx?mls=72292243
1742,72292249,ACT,619000,,03/12/2018,,,4,,123-1/2 Bridge St,Beverly,MA,1915,Ryal Side,6,3,2907,118,3272,Julie Lemanski,Lemanski Real Estate and Development,(978) 594-5251,"Call List Agent, Accompanied Showings, Appointment Required","Excellent opportunity to own a multi-family in desirable Ryal Side.  Clean and spacious 3 Family home with 2 bedroom units on each floor, hardwood floors in unit 1 and 2 and wall to wall in unit 3.  Eat-in kitchens and laundry hookups in each unit. Roof was replaced in 2013, new water heaters in Unit 1 and 3, 3 separate meters, and appliances to stay.  Home has side yard, full basement, and 2nd floor covered porch. Group showings for 3rd floor.",,,0,,,Ayers,Briscoe,BHS,,MF,Bridge St,12312,123-1/2,http://media.mlspin.com/photo.aspx?mls=72292249
1743,72292261,ACT,224900,,03/12/2018,,,4,,31 Slocum St.,Acushnet,MA,2743,,4,2,1440,88,4375,Darren Costa,Darren Costa Real Estate,(508) 989-2073,"Call List Office, Call List Agent","*Rare Opportunity Knocking... Wonderful 2 family home located in Acushnet. Home features 2, 2 bedroom units, Roof 2 years old, Replacement windows, 2  car garage with own electrical panel, fenced in yard, off street parking to fit 6 or more cars. Home is on the smaller side but in good condition. 2nd floor may have possibility of expansion into attic space. electric has been updated and all on circuit breakers, full basement. Enjoy this rare home located close to all amenities all at an affordable price. 24 to 48 hour advance notice for all showings. OPEN HOUSE 3/17/18 11:00-1:00.",,,2,,,,,,,MF,Slocum St.,31,31,http://media.mlspin.com/photo.aspx?mls=72292261
1744,72292286,ACT,399999,,03/07/2018,,,9,,289 Huntington Ave,Boston,MA,2136,Hyde Park,4,2,1344,68,8959,Viet Nguyen,Dream Realty,(617) 302-2311,"Call List Agent, Accompanied Showings, Appointment Required","INVESTMENT OPPORTUNITY!! Rare opportunity to own a 2 family locate in Hyde Park Under 500k. Off street parking. Hardwood floors throughout units. Basement features ample space. Individual heating systems and electrical panels for each unit. Gas heat and hot water. Off-street parking. Easy access to public transportation/MBTA and major highways.  Being sold ""AS IS"" ! no warranties or representations made by seller or listing agent. Buyer and Buyers representatives to do their own due diligence.",,,0,,,,,,,MF,Huntington Ave,289,289,http://media.mlspin.com/photo.aspx?mls=72292286
1745,72292305,ACT,900000,,03/12/2018,,,4,,23-25 Lee Ter,Arlington,MA,2474,,5,2,2467,91,3752,Ashley Glatt,Keller Williams Realty Westborough,(508) 871-7141,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Coveted two-family home on a dead end street in Arlington. Estate sale - home has been in the family for several generations and has been lovingly maintained. Lots of upgrades done: new roof in 2013, driveway in 2010, entire first floor unit gutted and renovated in late 90's, one electrical panel is brand new, the other was replaced in 2000, two new steam boilers purchased (buyer to install), property rewired in the 90's. First floor unit is move-in ready, featuring hardwood floors, crown molding, stainless steel appliances, and ceiling fans. Second unit includes second and third levels of the home. It's in livable condition, and there's also opportunity to build equity. Large, heated shed included. Plenty of off-street parking. Property being sold as is with no seller representations. Showings begin at Sunday's open house, 12-1pm. Offers due Monday at noon.",,,0,,,,,,,MF,Lee Ter,2325,23-25,http://media.mlspin.com/photo.aspx?mls=72292305
1746,72292312,ACT,195000,,03/12/2018,,,4,,28 West School Street,Woonsocket,RI,2895,,8,4,2746,138,4356,Michael J. Lambrese,RE/MAX Town & Country,(401) 333-0020,"Accompanied Showings, Appointment Required","Ideal for the keen investor or owner occupant! This house will generate good cash flow. This home features three apartments, two (1) bedroom and one (3) bedroom with updated, fully remodeled kitchens with granite counter tops, new flooring, and new cabinets. This home features a finished attic with (4) bedrooms, 1 bath and an eating area. Also, it features (3) updated gas heating systems with new hot water tanks. Updated Electric has also been done. Completely hard wired for smoke alarms and has lead safe certificates. Call today! This one won't last.",,,0,,,,,,,MF,West School Street,28,28,
1747,72292330,ACT,260000,,03/12/2018,,,4,,26 Conway Street,Buckland,MA,1370,Shelburne Falls ,4,2,1794,123,9583,Wanda Mooney,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Accompanied Showings, Sign","Come take a look at this well maintained and charming 2 family home with views of the Deerfield River and Village of Shelburne Falls.  It is an easy walk to downtown where you have access to the many benefits this wonderful village has to offer. There are fabulous restaurants and cafes, pharmacy, library, banks, two markets, artisan galleries and the famous Bridge of Flowers and glacial potholes.   This home is perfect for a owner occupy, potential vacation rental or home based business. The first floor has a large kitchen with breakfast bar, living room, full bathroom, 2 bedrooms, and mudroom.  The second floor has a kitchen, living room, 2 bedrooms, and full bath.  In addition it has gas heat, wood floors, and separate utilities.  There is a fabulous front porch and patio in the backyard that is ideal for BBQ's.  The sellers have renovated the apartments and made several updates since they took ownership in 2004.  Call today for details and set up a showing appointment",,,0,,,,,,,MF,Conway Street,26,26,http://media.mlspin.com/photo.aspx?mls=72292330
1748,72292334,ACT,1649000,,03/12/2018,,,4,,50/52 Arlington St,Newton,MA,2458,Newton Corner ,7,4.5,4156,105,4300,The Greene Team,Centre Realty Group,(617) 332-0077,Call List Agent,"LOCATION!! LOCATION!! Beautifully renovated. Magnificent, Emormous Stucco Two Family Home on a quiet residential street in Newton,  The 1st floor unit has a large open  living room, huge dining room, magnificent stainless and granite kitchen and 3 nice size bedrooms, Philadelphia style.. It has central air & gas heat. , 2nd floor  unit is two levels with a gorgeous living room with bay windows, formal dining room,  fully equipped gourmet kitchen includes a granite island counter and cherry wood cabinets, 4.nicely appointed bedrooms including a master en suite,  Central Air and Oil Heat.  All rooms have beautiful hardwood floors. Both units have ample storage in basement.  Grade and Middle Schools are 5 minutes walk from the house. Just minutes away from Logan Airport & Downtown Boston.Home is within 10 miles radius of Harvard University, MIT, Boston University, & Boston College. In addition, the commuter buses to Copley/South Station /Kenmore Station.",,,0,,,Underwood,Bigelow,North,,MF,Arlington St,5052,50/52,http://media.mlspin.com/photo.aspx?mls=72292334
1749,72292355,ACT,92000,,03/12/2018,,,4,,47-49 Eagle Street,Springfield,MA,1107,N End Brightwood,6,3,3171,102,4282,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,Call List Agent,"Investors and owner occupants take noticed!! Great investment opportunity for the savvy investor. Spacious multi-family home featuring 5 rooms, 2 bedrooms in first floor unit, 5 rooms, 2 bedrooms in second floor unit with 4 finished rooms in attic and a full bath. . Lots of hardwood floors throughout, some replacement windows, separate utilities, off street parking with a 2 car garage. Property being sold ""AS-IS"" condition. Need ""TLC"". Property more suitable for cash offers, conventional or rehab loan.",,,2,,,,,,,MF,Eagle Street,4749,47-49,http://media.mlspin.com/photo.aspx?mls=72292355
1750,72292363,ACT,619000,,03/12/2018,,,4,,263 Elm St,Dartmouth,MA,2748,,5,3.5,2746,214,21344,Nina Watson Weeks,Milbury and Company,(508) 997-7400,Call List Office,"Stately four bedroom federal style with guest house located in Padanaram Village.  Easy Stroll to the shops, restaurants, and New Bedford Yacht Club.  This family home has an abundance of original architectural elements such as wide plank pine floors, pretty banister, and built ins just to mention a few.  The kitchen opens to a sweet private stone terrace surrounded by mature plantings .  The adorable one bedroom guest house is a nice place for friends and family to stay or to be a rental property.  This is a truly a unique opportunity to own two properties set on almost a half an acre right in the heart of the village!",,,1,,,,,,,MF,Elm St,263,263,http://media.mlspin.com/photo.aspx?mls=72292363
1751,72292370,ACT,1399900,,03/12/2018,,,4,,228 LANGLEY ROAD,Newton,MA,2459,Newton Center,6,5,3117,118,8643,Alex Rufo,Rufo Realty,(617) 467-4921,Call List Agent,"Beautiful and bright Newton Centre two-family. Impeccable hardwood floors throughout. Updated kitchens and baths. Approximately 5 year old roof, 8 year old gas heating systems, 200 amp electrical service, and newer appliances. Insulated under the Mass Save program. Incredibly strong rental history and perfect to hold as an investment or to live in one unit while renting out the other. Unit 1 is a 2bed/2bath unit with an open concept living room, dining room, and kitchen. It comes complete with central AC and washer/dryer hookups in unit. Unit 2 is a 4bed/3bath unit with a living room, dining room, kitchen, a huge playroom, and a den or office with skylights. Property can be purchased as a two-family or as condos as condo docs are being prepared. OPEN HOUSES: Saturday, March 17 and Sunday, March 18 from 1:00pm-2:30pm. All offers, if any, to be submitted by Monday, March 19 at 5pm. Offers will be reviewed by seller at 6pm.",,,1,,,Bowen,Oak Hill,Newton South,,MF,LANGLEY ROAD,228,228,http://media.mlspin.com/photo.aspx?mls=72292370
1752,72292399,ACT,219900,,03/12/2018,,,4,,419 Walker St,Lowell,MA,1851,,4,2,2310,118,3128,Paul Brouillette,LAER Realty Partners,(978) 251-8221,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","Extensive renovations needed for this 2 family home in the Highlands.  Buyer must do due diligence. It is being sold in ""as is"" condition. Cash buyer/investor. Will not qualify for FHA/VA financing. Nice location and potential! Has been owned by same family for over 40 years.",,,0,,,,,,,MF,Walker St,419,419,http://media.mlspin.com/photo.aspx?mls=72292399
1753,72292407,ACT,1900000,,03/12/2018,,,4,,62 ALGONQUIN,Newton,MA,2467,,14,6,4320,108,5893,Eli Davidson,"Allied Realty Partners, LLC",(310) 951-3513,--,"Two-Family investment property in Chestnut hill located minutes from Boston College. Great opportunity for a condo conversion. Current Monthly income is $10,000/Month going up to $11,000/Month on September 1st. Located on top of Algonquin road. Brick exterior. New heaters, boilers, and washing machines. Two car garage and four additional parking spaces in the driveway. OPEN HOUSE MARCH 20TH AND 22ND BETWEEN 12:00 -1:00 PM. OFFERS DUE BY MARCH 26TH 5:00 PM",,,2,,,,,,,MF,ALGONQUIN,62,62,http://media.mlspin.com/photo.aspx?mls=72292407
1754,72292442,ACT,499900,,03/12/2018,,,4,,279-281 Osgood St,North Andover,MA,1845,,4,3,2285,118,11450,Janet Kelloway,"Coco, Early & Associates",(603) 890-3226,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","Very well maintained and updated two-family in desirable No Andover location. The first unit has seven rooms, three bedrooms, two full baths, one for the master bedroom, a closet area with stack-able washer & dryer to stay, a kitchen with white cabinets, granite countertops, ss appliances, and an island for cooking with breakfast bar. The second unit has an eat in kitchen, bedroom and den and full bath. A full basement is accessible from the first floor and an exterior bulkhead. A level yard with mature plantings complements the grounds. Three sheds/accessory buildings provide ample storage. Paved driveway for 4 cars. Don't miss this one!",,,0,,,Kittredge,No Andover,No Andover,,MF,Osgood St,279281,279-281,http://media.mlspin.com/photo.aspx?mls=72292442
1755,72292455,ACT,298000,,03/12/2018,,,4,,10 Cannon Hill Avenue,Groveland,MA,1834,,5,2,1900,93,16373,Edward Mahoney,RE/MAX Main St. Associates,(978) 373-6033,Call List Agent,"Your entry into Groveland living.  Two-family located in desirable area situated on large flat lot, offering spacious units.  Versatile floor plan.  Tremendous for an in-law type situation.  New roof.  Vinyl sided.  Town sewage is on the street.  Town water.  Priced to sell.",,,0,,,,,,,MF,Cannon Hill Avenue,10,10,http://media.mlspin.com/photo.aspx?mls=72292455
1756,72292462,ACT,319900,,03/12/2018,,,4,,46 Buffinton St.,Fall River,MA,2721,,9,5,3924,118,2920,Nancy Bramwell,RE/MAX Vantage,(508) 999-4424,"Call List Agent, Appointment Required","Investors and owner occupants take notice!!! Beautiful, newly renovated 4 family home with vacant, spacious and move-in ready units in Fall River! Property features a 1 bedroom, 2 bedroom, and two 3 bedroom units. Each unit has been upgraded and very well-cared for. Ready to be rented and earn some extra income.",,,0,,,,,,,MF,Buffinton St.,46,46,http://media.mlspin.com/photo.aspx?mls=72292462
1757,72292478,ACT,219000,,03/12/2018,,,4,,9-11 Brimfield Rd,Holland,MA,1521,,4,2,2784,34,28750,Leal Realty Group,Keller Williams Realty Greater Worcester,(508) 754-3020,"Lock Box, Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises",Nice 2 family property with new kitchen cabinets and counters.  Fabulous fence in back yard.,,,0,,,,,,,MF,Brimfield Rd,911,09-Nov,http://media.mlspin.com/photo.aspx?mls=72292478
1758,72292485,ACT,279900,,03/11/2018,,,5,,150 NASH ROAD,New Bedford,MA,2745,North,8,3,3201,111,3248,Stephanie Pacheco,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required","Nicely maintained 3 family in North End location.  Hardwood floors throughout, updated units, off street parking and more!  Great for investors or owner occupied.",,,0,,,,,,,MF,NASH ROAD,150,150,http://media.mlspin.com/photo.aspx?mls=72292485
1759,72292490,ACT,209000,,03/12/2018,,,4,,18 Wiley,Fall River,MA,2720,,6,3,2781,118,3937,Beth Fay,RE/MAX Right Choice,(508) 677-3629,"Call List Agent, Accompanied Showings, Appointment Required",Looking for a great investment property or first time owner occupied with rent to help with the mortgage?  Solid 3 family with lovely detail woodwork and nice yard in a quiet neighborhood. Off street parking for two cars tandem. Each unit has been gutted to studs and renovated. Updated kitchens and baths. Hardwoods or carpet over hardwoods. Laundry hook-ups in basement. Individual storage units for tenants.  Exterior needs TLC but this won't last!,,,0,,,,,,,MF,Wiley,18,18,http://media.mlspin.com/photo.aspx?mls=72292490
1760,72292504,ACT,629000,,03/12/2018,,,4,,12 Haskell St,Beverly,MA,1915,Beverly Farms,7,2,3145,115,8932,Victor Paulino,By The Sea Sotheby's International Realty,(978) 865-1168,Call List Agent,"Rare opportunity to own a multi family in exclusive Beverly Farms. Perfect for investor, owner occupant, or condo conversion. This property includes 5 parking spaces, a common patio, and all separate utilities.  Residents have access to private West Beach.  Needs updating.  Won't Last.",,,0,,,,,,,MF,Haskell St,12,12,http://media.mlspin.com/photo.aspx?mls=72292504
1761,72292510,ACT,2500000,,03/12/2018,,,4,,10-12 ASHFORD ST,Boston,MA,2134,,14,6,4542,68,5400,Eli Davidson,"Allied Realty Partners, LLC",(310) 951-3513,--,"Attention investors. Newly renovated 4-family residential property located in prime Allston. Current Annual income is $166,800. 5% cap rate. Current leases: Unit 1/$3,500 Unit 2/$2,400 Unit 3/$3,800 Unit 4/$4,200. Unit 4 has a lease until August 2019 at an Increase to $5,000 a month. Investment opportunity of a lifetime. OPEN HOUSE MARCH 19TH, 21ST, 25TH BETWEEN 12:00 - 1:00 PM. OFFERS DUE MARCH 26TH AT 5:00 PM.",,,0,,,,,,,MF,ASHFORD ST,1012,10-Dec,http://media.mlspin.com/photo.aspx?mls=72292510
1762,72292522,ACT,329900,,03/12/2018,,,4,,33 Knox St,Lawrence,MA,1841,,6,2,2065,118,5100,Jose Martinez,RE/MAX Insight,(978) 620-4600,Schedule with ShowingTime or call 888-627-2775,"Well maintained two family home in North Lawrence! Offering three bedrooms per unit with similar layouts, young kitchens, bathrooms, gleaming hardwood floors, plenty of off street parking and generous yard for your outdoor activities. Don't miss out on this one!",,,0,,,,,,,MF,Knox St,33,33,http://media.mlspin.com/photo.aspx?mls=72292522
1763,72292523,ACT,399900,,03/12/2018,,,4,,245-247 Bailey St,Lawrence,MA,1843,,9,3,4344,118,3600,Mei Zhou,Coldwell Banker Residential Brokerage - Andover,(978) 475-2201,"Call List Office, Call List Agent","Excellent location, very large three-family (1,448 sqft for each unit ) with lead-paint compliance certified letters. Long-term tenants, first floor unit with laundry in unit; 2nd and 3rd floor with laundry in the basement; Fenced backyard for summer cook out; each unit has one off-street parking;  utilities are all separate and tenants pay for themselves; the park which is 30 feet away from the property is great for kids to play basketballs during summer. Perfect for either owner-occupied with tenants pay for the mortgage or investors.",,,0,,,,,,,MF,Bailey St,245247,245-247,http://media.mlspin.com/photo.aspx?mls=72292523
1764,72292579,ACT,849900,,03/12/2018,,,4,,87 Harvard Avenue,Medford,MA,2155,,7,2,3324,98,6094,Yvelle Chery,Century 21 Advance Realty,(781) 395-2121,"Call List Agent, Accompanied Showings","Huge 6/7 two family in a desirable West Medford location. Features include large corner lot with 2 car garage and off street parking. Large 3+ bedroom apartments with hardwood floors throughout and natural woodwork, Eat-in-kitchens with butlers pantries. Dining rooms with built-in hutches and China Rails. Formal Living-rooms with beamed ceilings. Gas heat and updated 200 amp electric service with circuit breakers and house meter panel. Minutes to West Medford square with its shop, restaurants and Commuter Rail.   Minutes to Arlington Center, close to Rtes 16, 93, 128 and Boston. Perfect for owner occupant, investors for rental income or condo conversion. Property will be delivered vacant. Hurry this will not last!!!  No showing prior to open house 3/17      1:30 - 3:30 pm  and  3/18      12:30 - 2:30 pm",,,2,,,,,,,MF,Harvard Avenue,87,87,http://media.mlspin.com/photo.aspx?mls=72292579
1765,72292593,NEW,329900,,3/13/2018,,,3,,126 Vernon st,Worcester,MA,1610,,7,3,3224,118,6167,Sarah Vo,Cedar Wood Realty Group,(508) 283-7979,"Call List Agent, Accompanied Showings, Appointment Required","Beautiful three-family in town. Historical. All hardwood floors through out. Large living room-family room. 3 years old roof, upgraded circuit breakers. Long term tenants with low rent. Tenant at Will. 2nd floor is vacant. Easy to access route 290 and 146. Close to many amenities.",,,0,,,,,,,MF,Vernon st,126,126,http://media.mlspin.com/photo.aspx?mls=72292593
1766,72292670,NEW,346000,,3/13/2018,,,3,,32 Bridges,Framingham,MA,1702,,4,2,2090,111,3200,Jason Saphire,www.EntryOnly.com,(877) 249-5478,"Owner, Appointment Required","Very nice two family in convenient location. Each unit has 2 bedrooms, family room and large kitchen. 2nd floor unit has an extra room. Shared glassed-in front porch, off-street parking and fenced in backyard. Newer furnaces in basement and washer dryer comes with sale. Units are fully rented, but leases are over and renewal is optional. All utilities are separated. Owned by builder and maintenance has been kept up. Both apartments have been certified as de-leaded.",,,0,,,,,,,MF,Bridges,32,32,http://media.mlspin.com/photo.aspx?mls=72292670
1767,72292699,NEW,219000,,3/13/2018,,,3,,36 Steuben St,Providence,RI,2909,,7,3,2100,86,3168,Ashley Porath,Emrey Real Estate,(617) 308-5353,Call List Agent,HUGE Two family built in excellent condition. Unit 2 is vacant and ready for your occupancy. Building is sold AS IS,,,2,,,,,,,MF,Steuben St,36,36,http://media.mlspin.com/photo.aspx?mls=72292699
1768,72292712,NEW,289900,,3/13/2018,,,3,,56 Ocean Street,Providence,RI,2905,,8,4,2652,12,4617,Ashley Porath,Emrey Real Estate,(617) 308-5353,Call List Office,"HUGE Two family built in 2006 in excellent condition. Partially finished basement with separate walkout for possible in law unit. Units feature laminated hardwood floors, ceramic tile kitchen, beautiful oak cabinets, 2 Full bathrooms in each unit with separate master bedroom features private bath. Unit 1 is vacant and ready for your occupancy. Heating systems are piped and ready for A/C (just add an outdoor condenser).Sold in AS IS Condition.",,,0,,,,,,,MF,Ocean Street,56,56,http://media.mlspin.com/photo.aspx?mls=72292712
