,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1533,72292009,ACT,279900,,3/11/2018,,,12,,30 Chapel St,Shirley,MA,01464,,4,2,2160,118,7840,Jackie Esielionis,LAER Realty Partners,(978) 692-9292,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Well located, comfortable 2-family home in Shirley Village. . . minutes to the MBTA train station.  Great for an owner occupant as a starter home.  2 bedrooms in each apartment. . . one unit up and the other down.  Two bedroom units, kitchen, living room and full bath in each. Full basement.  Room for a garden. Very walkable neighborhood, nice yard which is mostly fenced.  Long term tenants at will would like to stay if possible.",,,0,,,Lura A. White,ASRMS,ASRHS,,MF,Chapel St,30,30,http://media.mlspin.com/photo.aspx?mls=72292009
1534,72292066,ACT,229900,,3/11/2018,,,12,,242 State Ave,Monson,MA,01057,,6,2.5,2694,97,38700,Erik Kaiser,Century 21 A-1 Nolan Realty,(413) 737-7356,"Call List Agent, Accompanied Showings",Great Opportunity for investment property or  live in one side and rent the other. 2 family with rental history. 2 side by side units with separate driveways. 3 br on both sides. Very close to downtown Palmer and the Mass Pike .Priced to move. One side has tenants so first showings will be on the vacant side.,,,0,,,,,,,MF,State Ave,242,242,http://media.mlspin.com/photo.aspx?mls=72292066
1535,72292072,CTG,425000,,3/11/2018,,,12,5,16-18 Middle Street,Merrimac,MA,01860,,4,2,2000,34,10060,Heidi A. Jewett,Coldwell Banker Residential Brokerage - Haverhill,(978) 372-8577,"Call List Agent, Appointment Required, Sign","Location, location, location. Sweet home on quiet side street in the Village District of Merrimac. Immaculate condition and easily maintained.  Side by side units with SEPARATED water, gas, AND electric. Sprawling fenced in private bark yards for each unit. Fantastic chance to own home within short distance of schools, parks, tennis courts, downtown, local restaurants.  Rental income to offset mortgage and free up spending money.  Great investment that will pay you back for years to come.  Come by and see this sweet and cozy home with all the amenities. You will be glad you did.   Two 2 bdrm side by units with bedrooms and full bath on second floor boasting ample closets and storage. Kitchen, dining area and living room on first level with sliding glass doors to deck overlooking private back yards. Fabulous basement for workshop, gym and storage.  This property a MUST SEE!  just minutes from our beautiful Seacoast, a commuters dream easy access to 95 and 495. Pentucket Schools.",,,0,,,,,,,MF,Middle Street,1618,16-18,http://media.mlspin.com/photo.aspx?mls=72292072
1536,72292085,ACT,249900,,3/11/2018,,,12,,279-281 S Main St,Attleboro,MA,02703,,4,2,2380,112,11892,Glenn D'Arrigo,RE/MAX Right Choice,(508) 677-3629,Call List Agent,"THIS IS THE PROPERTY YOU HAVE BEEN WAITING FOR !    OWNER OCCUPANCY OR INVESTOR OPPORTUNITY .    THIS 2 UNIT MULTI WITH EACH UNIT CONSISTING OF APPROX 1200SQ FT OF LIVING SPACE WITH DOUBLE PARLORS. IT'S WAITING FOR SOMEONE TO BRING IT BACK WITH A LITTLE TLC.  IT HAS NICE HARDWOODS THROUGHOUT, NEW WINDOWS ON THE 1ST FL, 2 NEWER BOILERS ONE JUST RECENTLY REPLACED AND PLENTY OF OFF ST PARKING .THIS PROPERTY IS ALSO WITHIN WALKING DISTANCE TO THE T AND ONLY 5 MINS TO RT95 AND DOWNTOWN.  A PERFECT LOCATION!",,,0,,,,,,,MF,S Main St,279281,279-281,http://media.mlspin.com/photo.aspx?mls=72292085
1537,72292135,CTG,174900,,3/11/2018,,,153,1,59 E Gardner Rd,Westminster,MA,01473,,6,3,2800,30,43560,Keith Shaw,"AA Premier Properties, LLC",(781) 281-7643,"Lock Box, Appointment Required","SHORT SALE BEING SOLD AS IS, Duplex Side By Side Units Needs TLC, This Home Has A Failed Septic System And Is In Need Of Extensive Plumbing Due To Frozen Pipes, 3 Bedrooms , finished Basement , 2 Car Garage and Large Outside Area. Buyer Is Responsible For 5,000.00 Negotiation Fee Which Can Not Be Financed And Must Be Paid At Closing. DOWNLOAD SHORT SALE DISCLOSURE FORMS , SUBMIT WITH PROOF OF FUNDS OR APPROVAL LETTER,LEAD PAINT DISCLOSURE AND AGENCY DISCLOSURE.IF YOU ARE A CORPORATION ,SUBMIT ARTICLES OF INCORPORATION. ALL PARTS OF THE DOCUMENTS MUST BE COMPLETE OR WILL NOT BE CONSIDERED.",,,2,,,Westminster,Westminster,Westminster,,MF,E Gardner Rd,59,59,http://media.mlspin.com/photo.aspx?mls=72292135
1538,72292199,ACT,2200000,,3/12/2018,,,11,,103-105 Colbourne Crescent,Brookline,MA,02445,,7,3,3948,88,5527,Alisa Cusack,Donahue Real Estate Co.,(781) 821-0204,"Call List Agent, Accompanied Showings","Highly sought after Aspinwall Hill location with spectacular views of downtown Boston. Overlooking Schick Park, this two family residence features two exceptionally large units with an abundance of natural light and beautiful hardwood floors throughout. The first two story unit offers seven rooms, including four bedrooms, updated kitchen, living and dining room, pantry with built ins and one and a half bathrooms. The second two story unit also offers seven rooms, including three spacious bedrooms, bright kitchen, dining room, living room, office, pantry with built ins and one and a half bathrooms.  Opportunity to create two, 2000 square foot units or have an owner's unit with rental income!  Driveway parking for six cars behind home, take Addington to private way beside Schick Park.  Conveniently located to Washington Square, Coolidge Corner, Brookline Village and MBTA.  Great opportunity for owner-occupant or investor/developer.",,,0,,,Runkle,,Brookline High,,MF,Colbourne Crescent,103105,103-105,http://media.mlspin.com/photo.aspx?mls=72292199
1539,72292240,CTG,209900,,3/12/2018,,,11,3,560 Pleasant Street,Gardner,MA,01440,,6,3,3348,118,31003,Apple Country Team,Keller Williams Realty North Central,(978) 840-9000,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","Amazing opportunity for either an investor or an owner! Property is an occupied 3 unit dwelling. Newer roof installed three years ago. This 3 unit building is well maintained and move in ready. Features a one car garage and yard. Live in the first floor or rent it out.  The second and third floor have current tenants, open to staying if new owner agrees which gives you income immediately.  All units have been updated and the unfinished basement is a dry basement.  Bill for water includes sewer and trash.  Each unit responsible for own electricity.",,,1,,,Gardner,Gardner,Gardner,,MF,Pleasant Street,560,560,http://media.mlspin.com/photo.aspx?mls=72292240
1540,72292243,ACT,314900,,3/10/2018,,,13,,57 Central St,West Brookfield,MA,01585,,5,3,3133,148,16553,Paolucci Team,Post Road Realty,(508) 867-2000,Schedule with ShowingTime or call 888-627-2775,"Renovated, Elegant Victorian multi-family home with 3 rental units. Great investment property for owner occupied or investor. Gorgeous front porch leads to the common entrance with charming stairway and stained glass windows. 1st and 2nd floor units boasts 2 bedrooms and 3rd floor has one. Great attention to detail in the many updates including: Rebuilt front chimney with caps, restored pocket doors and hardware, vintage sink unit, and new Koehler faucet! Also a new kitchen floor, new tub/shower faucet, new light fixtures, freshly painted rooms, ceilings, floors, woodwork and a new 12k built in AC unit!! All 3 units have interior access to the basement. All third floor gables were recently painted. Just installed: keyed alike entry locks for common area and rear storage addition. Recently sealed and mortared basement windows, and power washed and repointed basement brickwork. Seller thought of it all! Well tended sprawling lawn and paved driveway completes this beautiful listing.",,,2,,,,,,,MF,Central St,57,57,http://media.mlspin.com/photo.aspx?mls=72292243
1541,72292249,CTG,619000,,3/12/2018,,,11,4,123-1/2 Bridge St,Beverly,MA,01915,Ryal Side,6,3,2907,118,3272,Julie Lemanski,Lemanski Real Estate and Development,(978) 594-5251,"Call List Agent, Accompanied Showings, Appointment Required","Excellent opportunity to own a multi-family in desirable Ryal Side.  Clean and spacious 3 Family home with 2 bedroom units on each floor, hardwood floors in unit 1 and 2 and wall to wall in unit 3.  Eat-in kitchens and laundry hookups in each unit. Roof was replaced in 2013, new water heaters in Unit 1 and 3, 3 separate meters, and appliances to stay.  Home has side yard, full basement, and 2nd floor covered porch. Group showings for 3rd floor.",,,0,,,Ayers,Briscoe,BHS,,MF,Bridge St,12312,123-1/2,http://media.mlspin.com/photo.aspx?mls=72292249
1542,72292261,CTG,224900,,3/12/2018,,,11,5,31 Slocum St.,Acushnet,MA,02743,,4,2,1440,88,4375,Darren Costa,Darren Costa Real Estate,(508) 989-2073,"Call List Office, Call List Agent","*Rare Opportunity Knocking... Wonderful 2 family home located in Acushnet. Home features 2, 2 bedroom units, Roof 2 years old, Replacement windows, 2  car garage with own electrical panel, fenced in yard, off street parking to fit 6 or more cars. Home is on the smaller side but in good condition. 2nd floor may have possibility of expansion into attic space. electric has been updated and all on circuit breakers, full basement. Enjoy this rare home located close to all amenities all at an affordable price. 24 to 48 hour advance notice for all showings. OPEN HOUSE 3/17/18 11:00-1:00.",,,2,,,,,,,MF,Slocum St.,31,31,http://media.mlspin.com/photo.aspx?mls=72292261
1543,72292286,CTG,399999,,3/7/2018,,,16,14,289 Huntington Ave,Boston,MA,02136,Hyde Park,4,2,1344,68,8959,Viet Nguyen,Dream Realty,(617) 302-2311,"Call List Agent, Accompanied Showings, Appointment Required","INVESTMENT OPPORTUNITY!! Rare opportunity to own a 2 family locate in Hyde Park Under 400k. Off street parking. Hardwood floors throughout units. Basement features ample space. Individual heating systems and electrical panels for each unit. Gas heat and hot water. Off-street parking. Easy access to public transportation/MBTA and major highways.  Being sold ""AS IS"" ! no warranties or representations made by seller or listing agent. Buyer and Buyers representatives to do their own due diligence.",,,0,,,,,,,MF,Huntington Ave,289,289,http://media.mlspin.com/photo.aspx?mls=72292286
1544,72292305,CTG,900000,,3/12/2018,,,11,7,23-25 Lee Ter,Arlington,MA,02474,,5,2,2467,91,3752,Ashley Glatt,Keller Williams Realty Westborough,(508) 871-7141,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Coveted two-family home on a dead end street in Arlington. Estate sale - home has been in the family for several generations and has been lovingly maintained. Lots of upgrades done: new roof in 2013, driveway in 2010, entire first floor unit gutted and renovated in late 90's, one electrical panel is brand new, the other was replaced in 2000, two new steam boilers purchased (buyer to install), property rewired in the 90's. First floor unit is move-in ready, featuring hardwood floors, crown molding, stainless steel appliances, and ceiling fans. Second unit includes second and third levels of the home. It's in livable condition, and there's also opportunity to build equity. Large, heated shed included. Plenty of off-street parking. Property being sold as is with no seller representations. Showings begin at Sunday's open house, 12-1pm. Offers due Monday at noon.",,,0,,,,,,,MF,Lee Ter,2325,23-25,http://media.mlspin.com/photo.aspx?mls=72292305
1545,72292312,ACT,195000,,3/12/2018,,,11,,28 West School Street,Woonsocket,RI,02895,,8,4,2746,138,4356,Michael J. Lambrese,RE/MAX Town & Country,(401) 333-0020,"Accompanied Showings, Appointment Required","Ideal for the keen investor or owner occupant! This house will generate good cash flow. This home features three apartments, two (1) bedroom and one (3) bedroom with updated, fully remodeled kitchens with granite counter tops, new flooring, and new cabinets. This home features a finished attic with (4) bedrooms, 1 bath and an eating area. Also, it features (3) updated gas heating systems with new hot water tanks. Updated Electric has also been done. Completely hard wired for smoke alarms and has lead safe certificates. Call today! This one won't last.",,,0,,,,,,,MF,West School Street,28,28,
1546,72292330,ACT,260000,,3/12/2018,,,11,,26 Conway Street,Buckland,MA,01370,Shelburne Falls ,4,2,1794,123,9583,Wanda Mooney,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Accompanied Showings, Sign","Come take a look at this well maintained and charming 2 family home with views of the Deerfield River and Village of Shelburne Falls.  It is an easy walk to downtown where you have access to the many benefits this wonderful village has to offer. There are fabulous restaurants and cafes, pharmacy, library, banks, two markets, artisan galleries and the famous Bridge of Flowers and glacial potholes.   This home is perfect for a owner occupy, potential vacation rental or home based business. The first floor has a large kitchen with breakfast bar, living room, full bathroom, 2 bedrooms, and mudroom.  The second floor has a kitchen, living room, 2 bedrooms, and full bath.  In addition it has gas heat, wood floors, and separate utilities.  There is a fabulous front porch and patio in the backyard that is ideal for BBQ's.  The sellers have renovated the apartments and made several updates since they took ownership in 2004.  Call today for details and set up a showing appointment",,,0,,,,,,,MF,Conway Street,26,26,http://media.mlspin.com/photo.aspx?mls=72292330
1547,72292334,ACT,1649000,,3/12/2018,,,11,,50/52 Arlington St,Newton,MA,02458,Newton Corner ,7,4.5,4156,105,4300,The Greene Team,Centre Realty Group,(617) 332-0077,Call List Agent,"LOCATION!! LOCATION!! Beautifully renovated. Magnificent, Emormous Stucco Two Family Home on a quiet residential street in Newton,  The 1st floor unit has a large open  living room, huge dining room, magnificent stainless and granite kitchen and 3 nice size bedrooms, Philadelphia style.. It has central air & gas heat. , 2nd floor  unit is two levels with a gorgeous living room with bay windows, formal dining room,  fully equipped gourmet kitchen includes a granite island counter and cherry wood cabinets, 4.nicely appointed bedrooms including a master en suite,  Central Air and Oil Heat.  All rooms have beautiful hardwood floors. Both units have ample storage in basement.  Grade and Middle Schools are 5 minutes walk from the house. Just minutes away from Logan Airport & Downtown Boston.Home is within 10 miles radius of Harvard University, MIT, Boston University, & Boston College. In addition, the commuter buses to Copley/South Station /Kenmore Station.",,,0,,,Underwood,Bigelow,North,,MF,Arlington St,5052,50/52,http://media.mlspin.com/photo.aspx?mls=72292334
1548,72292355,ACT,92000,,3/12/2018,,,11,,47-49 Eagle Street,Springfield,MA,01107,N End Brightwood,6,3,3171,102,4282,Jose Rodriguez,Century 21 A-1 Nolan Realty,(413) 737-7356,Call List Agent,"Investors and owner occupants take noticed!! Great investment opportunity for the savvy investor. Spacious multi-family home featuring 5 rooms, 2 bedrooms in first floor unit, 5 rooms, 2 bedrooms in second floor unit with 4 finished rooms in attic and a full bath. . Lots of hardwood floors throughout, some replacement windows, separate utilities, off street parking with a 2 car garage. Property being sold ""AS-IS"" condition. Need ""TLC"". Property more suitable for cash offers, conventional or rehab loan.",,,2,,,,,,,MF,Eagle Street,4749,47-49,http://media.mlspin.com/photo.aspx?mls=72292355
1549,72292363,ACT,619000,,3/12/2018,,,11,,263 Elm St,Dartmouth,MA,02748,,5,3.5,2746,214,21344,Nina Watson Weeks,Milbury and Company,(508) 997-7400,Call List Office,"Stately four bedroom federal style with guest house located in Padanaram Village.  Easy Stroll to the shops, restaurants, and New Bedford Yacht Club.  This family home has an abundance of original architectural elements such as wide plank pine floors, pretty banister, and built ins just to mention a few.  The kitchen opens to a sweet private stone terrace surrounded by mature plantings .  The adorable one bedroom guest house is a nice place for friends and family to stay or to be a rental property.  This is a truly a unique opportunity to own two properties set on almost a half an acre right in the heart of the village!",,,1,,,,,,,MF,Elm St,263,263,http://media.mlspin.com/photo.aspx?mls=72292363
1550,72292370,CTG,1399900,,3/12/2018,,,11,8,228 LANGLEY ROAD,Newton,MA,02459,Newton Center,6,5,3117,118,8643,Alex Rufo,Rufo Realty,(617) 467-4921,Call List Agent,"Beautiful and bright Newton Centre two-family. Impeccable hardwood floors throughout. Updated kitchens and baths. Approximately 5 year old roof, 8 year old gas heating systems, 200 amp electrical service, and newer appliances. Insulated under the Mass Save program. Incredibly strong rental history and perfect to hold as an investment or to live in one unit while renting out the other. Unit 1 is a 2bed/2bath unit with an open concept living room, dining room, and kitchen. It comes complete with central AC and washer/dryer hookups in unit. Unit 2 is a 4bed/3bath unit with a living room, dining room, kitchen, a huge playroom, and a den or office with skylights. Property can be purchased as a two-family or as condos as condo docs are being prepared. OPEN HOUSES: Saturday, March 17 and Sunday, March 18 from 1:00pm-2:30pm. All offers, if any, to be submitted by Monday, March 19 at 5pm. Offers will be reviewed by seller at 6pm.",,,0,,,Bowen,Oak Hill,Newton South,,MF,LANGLEY ROAD,228,228,http://media.mlspin.com/photo.aspx?mls=72292370
1551,72292407,ACT,1900000,,3/12/2018,,,11,,62 ALGONQUIN,Newton,MA,02467,,14,6,4320,108,5893,Eli Davidson,"Allied Realty Partners, LLC",(310) 951-3513,--,"Two-Family investment property in Chestnut hill located minutes from Boston College. Great opportunity for a condo conversion. Current Monthly income is $10,000/Month going up to $11,000/Month on September 1st. Located on top of Algonquin road. Brick exterior. New heaters, boilers, and washing machines. Two car garage and four additional parking spaces in the driveway.",,,2,,,,,,,MF,ALGONQUIN,62,62,http://media.mlspin.com/photo.aspx?mls=72292407
1552,72292442,CTG,499900,,3/12/2018,,,11,4,279-281 Osgood St,North Andover,MA,01845,,4,3,2285,118,11450,Janet Kelloway,"Coco, Early & Associates",(603) 890-3226,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","Very well maintained and updated two-family in desirable No Andover location. The first unit has seven rooms, three bedrooms, two full baths, one for the master bedroom, a closet area with stack-able washer & dryer to stay, a kitchen with white cabinets, granite countertops, ss appliances, and an island for cooking with breakfast bar. The second unit has an eat in kitchen, bedroom and den and full bath. A full basement is accessible from the first floor and an exterior bulkhead. A level yard with mature plantings complements the grounds. Three sheds/accessory buildings provide ample storage. Paved driveway for 4 cars. Don't miss this one!",,,0,,,Kittredge,No Andover,No Andover,,MF,Osgood St,279281,279-281,http://media.mlspin.com/photo.aspx?mls=72292442
1553,72292490,CTG,209000,,3/12/2018,,,11,7,18 Wiley,Fall River,MA,02720,,6,3,2781,118,3937,Beth Fay,RE/MAX Right Choice,(508) 677-3629,"Call List Agent, Accompanied Showings, Appointment Required",Looking for a great investment property or first time owner occupied with rent to help with the mortgage?  Solid 3 family with lovely detail woodwork and nice yard in a quiet neighborhood. Off street parking for two cars tandem. Each unit has been gutted to studs and renovated. Updated kitchens and baths. Hardwoods or carpet over hardwoods. Laundry hook-ups in basement. Individual storage units for tenants.  Exterior needs TLC but this won't last!,,,0,,,,,,,MF,Wiley,18,18,http://media.mlspin.com/photo.aspx?mls=72292490
1554,72292504,ACT,629000,,3/12/2018,,,11,,12 Haskell St,Beverly,MA,01915,Beverly Farms,7,2,3145,115,8932,Victor Paulino,By The Sea Sotheby's International Realty,(978) 865-1168,Call List Agent,"Rare opportunity to own a multi family in exclusive Beverly Farms. Perfect for investor, owner occupant, or condo conversion. This property includes 5 parking spaces, a common patio, and all separate utilities.  Residents have access to private West Beach.  Needs updating.",,,0,,,,,,,MF,Haskell St,12,12,http://media.mlspin.com/photo.aspx?mls=72292504
1555,72292510,ACT,2500000,,3/12/2018,,,11,,10-12 ASHFORD ST,Boston,MA,02134,,14,6,4542,68,5400,Eli Davidson,"Allied Realty Partners, LLC",(310) 951-3513,--,"Attention investors. Newly renovated 4-family residential property located in prime Allston. Current Annual income is $166,800. 5% cap rate. Current leases: Unit 1/$3,500 Unit 2/$2,400 Unit 3/$3,800 Unit 4/$4,200. Unit 4 has a lease until August 2019 at an Increase to $5,000 a month. Investment opportunity of a lifetime. OPEN HOUSE MARCH 19TH, 21ST, 25TH BETWEEN 12:00 - 1:00 PM. OFFERS DUE MARCH 26TH AT 5:00 PM.",,,0,,,,,,,MF,ASHFORD ST,1012,10-12,http://media.mlspin.com/photo.aspx?mls=72292510
1556,72292522,CTG,329900,,3/12/2018,,,11,4,33 Knox St,Lawrence,MA,01841,,6,2,2065,118,5100,Jose Martinez,RE/MAX Insight,(978) 620-4600,Schedule with ShowingTime or call 888-627-2775,"Well maintained two family home in North Lawrence! Offering three bedrooms per unit with similar layouts, young kitchens, bathrooms, gleaming hardwood floors, plenty of off street parking and generous yard for your outdoor activities. Don't miss out on this one! Multiple offers deadline by 3/16/2018 at 5:00PM",,,0,,,,,,,MF,Knox St,33,33,http://media.mlspin.com/photo.aspx?mls=72292522
1557,72292523,CTG,399900,,3/12/2018,,,11,6,245-247 Bailey St,Lawrence,MA,01843,,9,3,4344,118,3600,Mei Zhou,Coldwell Banker Residential Brokerage - Andover,(978) 475-2201,"Call List Office, Call List Agent","Excellent location, very large three-family (1,448 sqft for each unit ) with lead-paint compliance certified letters. Long-term tenants, first floor unit with laundry in unit; 2nd and 3rd floor with laundry in the basement; Fenced backyard for summer cook out; each unit has one off-street parking;  utilities are all separate and tenants pay for themselves; the park which is 30 feet away from the property is great for kids to play basketballs during summer. Perfect for either owner-occupied with tenants pay for the mortgage or investors.",,,0,,,,,,,MF,Bailey St,245247,245-247,http://media.mlspin.com/photo.aspx?mls=72292523
1558,72292579,CTG,849900,,3/12/2018,,,11,9,87 Harvard Avenue,Medford,MA,02155,,7,2,3324,98,6094,Yvelle Chery,Century 21 Advance Realty,(781) 395-2121,"Call List Agent, Accompanied Showings","Huge 6/7 two family in a desirable West Medford location. Features include large corner lot with 2 car garage and off street parking. Large 3+ bedroom apartments with hardwood floors throughout and natural woodwork, Eat-in-kitchens with butlers pantries. Dining rooms with built-in hutches and China Rails. Formal Living-rooms with beamed ceilings. Gas heat and updated 200 amp electric service with circuit breakers and house meter panel. Minutes to West Medford square with its shop, restaurants and Commuter Rail.   Minutes to Arlington Center, close to Rtes 16, 93, 128 and Boston. Perfect for owner occupant, investors for rental income or condo conversion. Property will be delivered vacant. Hurry this will not last!!!  No showing prior to open house 3/17      1:30 - 3:30 pm  and  3/18      12:30 - 2:30 pm",,,2,,,,,,,MF,Harvard Avenue,87,87,http://media.mlspin.com/photo.aspx?mls=72292579
1559,72292593,CTG,329900,,3/13/2018,,,10,7,126 Vernon st,Worcester,MA,01610,,7,3,3224,118,6167,Sarah Vo,Cedar Wood Realty Group,(508) 283-7979,"Call List Agent, Accompanied Showings, Appointment Required","Beautiful three-family in town. Historical. All hardwood floors through out. Large living room-family room. 3 years old roof, upgraded circuit breakers. Long term tenants with low rent. Tenant at Will. 2nd floor is vacant. Easy to access route 290 and 146. Close to many amenities.",,,0,,,,,,,MF,Vernon st,126,126,http://media.mlspin.com/photo.aspx?mls=72292593
1560,72292670,ACT,346000,,3/13/2018,,,10,,32 Bridges,Framingham,MA,01702,,4,2,2090,111,3200,Jason Saphire,www.EntryOnly.com,(877) 249-5478,"Owner, Appointment Required","Very nice two family in convenient location. Each unit has 2 bedrooms, family room and large kitchen. 2nd floor unit has an extra room. Shared glassed-in front porch, off-street parking and fenced in backyard. Newer furnaces in basement and washer dryer comes with sale. Units are fully rented, but leases are over and renewal is optional. All utilities are separated. Owned by builder and maintenance has been kept up. Both apartments have been certified as de-leaded.",,,0,,,,,,,MF,Bridges,32,32,http://media.mlspin.com/photo.aspx?mls=72292670
1561,72292699,ACT,219000,,3/13/2018,,,10,,36 Steuben St,Providence,RI,02909,,7,3,2100,86,3168,Ashley Porath,Emrey Real Estate,(617) 308-5353,Call List Agent,HUGE Two family built in excellent condition. Unit 2 is vacant and ready for your occupancy. Building is sold AS IS,,,2,,,,,,,MF,Steuben St,36,36,http://media.mlspin.com/photo.aspx?mls=72292699
1562,72292712,ACT,289900,,3/13/2018,,,10,,56 Ocean Street,Providence,RI,02905,,8,4,2652,12,4617,Ashley Porath,Emrey Real Estate,(617) 308-5353,Call List Office,"HUGE Two family built in 2006 in excellent condition. Partially finished basement with separate walkout for possible in law unit. Units feature laminated hardwood floors, ceramic tile kitchen, beautiful oak cabinets, 2 Full bathrooms in each unit with separate master bedroom features private bath. Unit 1 is vacant and ready for your occupancy. Heating systems are piped and ready for A/C (just add an outdoor condenser).Sold in AS IS Condition.",,,0,,,,,,,MF,Ocean Street,56,56,http://media.mlspin.com/photo.aspx?mls=72292712
1563,72292714,ACT,3750000,,3/13/2018,,,10,,59 Addington Rd,Brookline,MA,02445,,10,6.5,6118,108,4439,Adam Umina,Metro Realty Corp.,(617) 232-2255,Call List Agent,"59 Addington Rd. represents an unparalleled investment opportunity for a core investor. Located on a quiet tree lined side street in Washington Square, the 3-story apartment building consists of approximately 6,118 sqft of living space and is 100% leased with an average lease term of 12 months. All of the leases are due to expire at varying times during the summer of 2018. The offering is a rare opportunity to purchase a 6 unit brick apartment building in the highly sought after location of Washington Square with bonus SIX off street parking. The location offers easy access to public transportation as well as many parks, shops and trendy restaurants along Beacon Street. The building is comprised of one 3 bedroom 1.5 bath apartment, two 2 bedroom one bath apartments and three 1 bedroom one bath apartments. Three of the six apartments have been tested for lead paint and are considered to be lead free. The rubber roof was replaced in 1998 and the oil fed boiler was replaced in 2011.",,,0,,,,,,,MF,Addington Rd,59,59,http://media.mlspin.com/photo.aspx?mls=72292714
1564,72292729,CTG,949000,,3/13/2018,,,10,7,15-17 Bonwood Street,Newton,MA,02460,Newtonville,6,2,2856,94,5760,Brenda van der Merwe,Hammond Residential Real Estate,(617) 731-4644,"Call List Agent, Accompanied Showings, Appointment Required","Fabulous Newtonville location and beautiful surroundings! Wonderfully proportioned two-family home with 3 bedrooms and 1 bath in each unit, with a 2-car garage underneath, and 2856 sqft of interior living space. Each unit features a fireplaced living room, dining room, sun room, kitchen, 3 bedrooms, 1 bath, and each has its own private entrance. The roof is about 10 years old, the garage doors are newer, and the lot size is 5,760 sqft. This property is at the end of a tiny dead-end street tucked away behind Cabot and Harvard Street, just about 1/2 mile to Newtonville Square, Newton North High School, and the commuter rail. The house is about 1/4 mile to both Cabot Park and Edmands Park. This is in the Cabot, Day and North school districts. This property does need work, and will be sold as-is. Showings by appointment, and at the open houses on Saturday March 17th and Sunday March 18th 12:00-2:00 p.m. ****Offers due by Monday the 19th at 6:00 pm. Don't miss this opportunity!",,,2,,,Cabot,Day,North,,MF,Bonwood Street,1517,15-17,http://media.mlspin.com/photo.aspx?mls=72292729
1565,72292738,CTG,299000,,3/13/2018,,,10,8,57 Barclay St,Worcester,MA,01604,,9,3,3933,118,5099,Joseph Abramoff,Real Living Barbera Associates | Worcester,(508) 852-4227,Call List Agent,Perfect 3 decker for investor or owner occupant. Third floor recently vacated with lots of cosmetic work just completed and potential for 4th bedroom.  First and second floor rents are well under market and tenants at will.  Parking for 4+ cars off street. First floor is hot water baseboard heat. Second and third floors have parlor heaters.  Building comes with additional brand new parlor heater ready to go if ever needed.  Owner has de-lead certificates for all 3 floors.  Roof is approx. 5 years old. Low maintenance vinyl siding and windows. First showing will be group showing on Saturday 3/17 12-1pm. Please RSVP to list agent.,,,0,,,,,,,MF,Barclay St,57,57,http://media.mlspin.com/photo.aspx?mls=72292738
1566,72292740,ACT,689000,,3/13/2018,,,10,,17 Venice Ave,Saugus,MA,01906,East Saugus ,4,3,3216,43,7645,Keith Littlefield,Littlefield Real Estate,(781) 233-1401,Appointment Required,"Contemporary style 2 Family. Owner's unit offers brand new kitchen with stainless appliances, quartz counters, custom tile backsplash, new cabinets with soft close doors and drawers. Main unit has 8 rooms, 3 bedrooms, 2 baths, formal fireplaced living room & dining room with cathedral ceilings with amazing views of the Boston skyline. Huge front-to-back family room with new hardwood flooring, skylights and french doors to balcony. Lower level has brand new tile and offers flex space which can be used as a bedroom or oversized playroom and has full bath, fireplace, storage and office. New wall to wall carpet in bedrooms, updated bathroom, fresh paint throughout, re-finished hardwood flooring. Beautiful in-ground pool with one year old liner. Separate driveways. 4 zone gas heating system. Spacious & sunny 3 room rental apartment (can also use office for the rental unit).",,,0,,,Vets,Belmonte,Saugus High,,MF,Venice Ave,17,17,http://media.mlspin.com/photo.aspx?mls=72292740
1567,72292777,CTG,169900,,3/13/2018,,,10,6,88 Mosher St,New Bedford,MA,02744,,6,3,3072,121,3360,Deborah McLaughlin,RE/MAX Welcome Home,(508) 823-2700,"Call List Agent, Accompanied Showings, Appointment Required",Solid mutli .. near New Bedford south end beaches and walking paths.  Great for owner occupied.  Some cosmetic work needed. Priced accordingly.,,,0,,,,,,,MF,Mosher St,88,88,http://media.mlspin.com/photo.aspx?mls=72292777
