,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1398,72290006,ACT,944900,,3/6/2018,,,17,,234 Pearl St,Somerville,MA,02145,Winter Hill,6,3,1932,113,2380,Cameron Elite Realty Group,Cameron Real Estate Group,(781) 486-3180,Call List Agent,"Nicely maintained owner occupied two family with FOUR LEVELS OF LIVING SPACE.. Second level is townhouse style with two bedrooms on 3rd floor.  Basement is finished with an extra living space, bedroom and bath. Minutes from Union Sq., Sullivan Sq T stop, Assembly Row and all the restaurants and shops that East Somerville has to offer.  Home will be sold As Is and delivered vacant.",,,0,,,,,Somerville High,,MF,Pearl St,234,234,http://media.mlspin.com/photo.aspx?mls=72290006
1399,72290055,CTG,780000,,3/7/2018,,,16,7,144-146 Parmenter Road,Newton,MA,02465,,4,2,2150,95,5114,Roberta Landau,Coldwell Banker Residential Brokerage - Newton - Centre St.,(617) 969-2447,"Call List Agent, Appointment Required","Classic two family (on first and second floors)on level lot on tree lined street. Second floor features eat in kitchen with updated cabinets and stainless appliances, pantry-laundry room combo, dining and living rooms, 2 bedrooms, bathroom, hardwood floors. The first floor unit features has same 5 rooms with older kitchen and a DE-Leaded Certificate, for both units there is separate gas heating systems, basement storage, porches, off street parking, walk to local and express buses. Near the Franklin elementary school. Occupied on first floor only with tenants who would like to remain... Priced for new owner to do their updates and roof-painting ! First showings OPEN HOUSE Saturday 3/10 and Sunday 3/11 from 1-3pm-  if making an offer please submit by Tuesday at 12 noon - seller reserves right to accept an offer prior to Tuesday at noon...",,,0,,,Franklin,Day Middle,Newton North,,MF,Parmenter Road,144146,144-146,http://media.mlspin.com/photo.aspx?mls=72290055
1400,72290061,CTG,589900,,3/7/2018,,,16,11,169 Hancock St,Everett,MA,02149,Glendale ,3,2,2229,118,4600,Lisa Melillo,Century 21 North East,(781) 286-8900,Call List Agent,"Prime Location! Nice 2-Family on corner lot. Few steps away from bus stop and minutes away from orange line. Close to shopping and highways. Fenced in yard with 3-4 car driveway and 1 car garage. Separate utilities. Washer/Dryer hookup in basement. Same owner for over 50 years. Hardwood floors and tile bath. First floor has tile kitchen and dining room. Second floor has bonus room that could be used for an office, den or another bedroom. Open House this Sunday March 18th 1230-2pm. Please send your buyers...A MUST SEE!",,,1,,,,,,,MF,Hancock St,169,169,http://media.mlspin.com/photo.aspx?mls=72290061
1401,72290083,ACT,609900,,3/7/2018,,,16,,196 Poplar St,Chelsea,MA,02150,,6,3,2532,98,1609,Peter Monopoli,"Real Broker, LLC",(855) 450-0442,Call List Agent,"Investors and owner occupants, this is your place! Bring your offers for this rare 3 family listing in the heart of Chelsea. This place is just steps away from a Silver Line stop scheduled to open in April! Easy access to the Tobin Bridge, Silver Line, Commuter Rail and Bus Routes will make this a highly sought after rental location. The building is currently occupied by TAW tenants and the owners at below market rents, but can be delivered vacant. A little sweat will supply you with a lot of equity. Don't miss your chance to get in on Chelsea!",,,0,,,,,,,MF,Poplar St,196,196,http://media.mlspin.com/photo.aspx?mls=72290083
1402,72290097,CTG,324900,,3/7/2018,,,16,9,59 Baltic Street,Attleboro,MA,02703,,5,2,2010,88,5075,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Affordable 2 Family located in a GREAT Residential Neighborhood ~ Each unit features nice size bedrooms ~ hardwood floors ~ eat in  kitchens ~ living room ~ full basement with laundry hook up ~ Beautiful corner lot ~ Maintenance free exterior, plenty of off street parking. Purchase as an investment property or owner occupy, you can not go wrong.",,,0,,,,,,,MF,Baltic Street,59,59,http://media.mlspin.com/photo.aspx?mls=72290097
1403,72290101,ACT,529900,,3/7/2018,,,16,,34 Dunlap St,Salem,MA,01970,,5,3,2338,103,4810,Rachel Lutts,Sagan Agency REALTORS®,(781) 593-6111,--,"Location! Location! Location! Spacious two family in desirable North Salem neighborhood. Home is located in a quiet neighborhood, close to commuter rail and downtown Salem. First floor unit features 2 bedrooms, 1 full bath, eat-in kitchen, living room and back porch. Second floor unit (2 levels) has 3 bedrooms, an office/4th bedroom, 2 full baths, eat in kitchen, back porch and front deck off living room. New roof (2017), newer gas heating system and separate utilities. Plenty of parking spaces (tandem), nice sized back yard. Both units have great income potential. This is a great, must-see property! Group showing Saturday, March 24th, 10:30 AM.",,,0,,,Bates,Collins,Salem High,,MF,Dunlap St,34,34,http://media.mlspin.com/photo.aspx?mls=72290101
1404,72290154,CTG,175000,,3/7/2018,,,16,4,335 Rollstone St,Fitchburg,MA,01420,,4,1,3005,118,17204,T. Jay Johnson Jr.,RE/MAX Property Promotions,(978) 847-0800,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775, Pets on Premises",Are you interested in home ownership that provides help with the mortgage every month?  Here's your answer.  Two family home with 1-2 beds in unit one and 2-3 beds in unit 2.  Separate utilities and circuit breaker panels. Some wood flooring and a fireplace.  Offers a large double lot with a two 2 car garage.  Frontage on two streets.  Shed to remain.  A little updating will go a long way.  Make an appointment today.,,,2,,,South Street,Memorial,Fitchburg High,,MF,Rollstone St,335,335,http://media.mlspin.com/photo.aspx?mls=72290154
1405,72290157,CTG,205000,,3/7/2018,,,16,11,29 Highland St,Orange,MA,01364,,4,2,2154,118,17424,Amanda Roberts,"Four Columns Realty, LLC",(978) 544-5100,"Call List Agent, Key in Office, Accompanied Showings, Appointment Required, Sign, Pets on Premises, Other (See Special Showing Instructions)","GREAT OPPORTUNITY - COME SEE THIS BEAUTIFULLY UPDATED MULTI-FAMILY PROPERTY. GREAT INVESTMENT OPPORTUNITY - RENT UPSTAIRS UNIT FOR ADDITIONAL INCOME OR OWNER OCCUPY.  PERFECT FOR A FAMILY WITH OLDER KIDS WHO MAY WANT THEIR OWN APARTMENT.  BOTH UNITS ARE MOVE IN READY AND HAVE BEEN VERY WELL TAKEN CARE OF.  NEWER ROOF, SIDING, WINDOWS, BUDERUS HOT WATER HEATING SYSTEM, OIL TANK AND UPDATED ELECTRICAL. COMMON LAUNDRY ROOM. NEWER GRANITE KITCHEN COUNTER TOPS AND COMPLETELY RENOVATED BATHROOM WITH CERAMIC TILE FLOORING AND JACUZZI BATH TUB IN UNIT 1.  BEAUTIFUL COUNTRY KITCHEN UPSTAIRS IN UNIT 2. ENJOY YOUR MORNING COFFEE IN THE BRIGHT AND TRANQUIL 3-SEASON SUN ROOMS OFF OF BOTH UNITS.  2 CAR TANDEM GARAGE UNDERNEATH HOUSE FOR ADDITIONAL PARKING. EASY ACCESS TO HIGHWAY, TO CENTER OF TOWN AND 30 MINUTES TO AMHERST OR LEOMINSTER..",,,1,,,Fisher Hill,Mahar Middle,Mahar Regional,,MF,Highland St,29,29,http://media.mlspin.com/photo.aspx?mls=72290157
1406,72290166,ACT,389900,,3/7/2018,,,16,,10 Unitas Rd,New Braintree,MA,01531,,5,3,2905,24,339768,Dorrinda O'Keefe Shea,Century 21 North East,(508) 885-3443,"Call List Agent, Accompanied Showings, Appointment Required, Sign","New Braintree, Cape with in-law on 7.8 Acres!  Home is set back off the road for privacy. This would be a Great property for someone looking to have a small farm.  There are about 6 acres of pasture for horses or sheep with plenty of room for a Barn.  The main house features 4 bedrooms, 2 full baths, and an unfinished family room.There is an unfinished family room that could be converted to a heated garage. A huge walk-out basement has plenty of room for storage, workshop or could be finished off for playroom or office area. This home also has a legal in-law that is registered with the town as a 2 family! The unit has a private entrance w/ own laundry hook-up. Some recent updates include kitchen, wood flooring 2nd floor, electrical panel, new UV water filtration system & new 5 bedroom septic system!  With 6 acres of pasture & about 2 acres of wooded area, there is enough frontage to possibly divide into an extra building lot. Just 20 Minutes to Worcester for Commuters.",,,0,,,,,Quabbin,,MF,Unitas Rd,10,10,http://media.mlspin.com/photo.aspx?mls=72290166
1407,72290172,CTG,999900,,3/4/2018,,,19,12,25 McBride St,Boston,MA,02130,Jamaica Plain,5,3.5,2512,119,4000,Julia Bonavita,"Apex Realty Group, LLC",(978) 276-3333,"Call List Office, Call List Agent","Rare opportunity to own this two family w/ Commercial store front/third apartment. This up/down multi family gives you the feeling of single family living. Unit 1 is rented as TAW and has 1 bedroom, 1 bath w/shower, spacious living room & washer/dryer hook up. Unit 2 has 2 bedrooms, 1 full bath w/ potential for washer/dryer hook up in closet. Unit 3 is the larger of the units and most updated with 2 beds, 1 full &1 1/2 bath, office space and washer/dryer hook ups (dryer in that unit will remain) Updates include interior paint, newer windows and electrical. 3 separate heating systems. 2 units share a water heater. First floor has oil heat while other two units have gas. Two car garage w/extra large driveway. This is a commuters dream with only a 8 min walk to Forest Hill Station. Great opportunity for condo conversion or investment. Property SOLD AS IS !!!  Buyer to do due diligence including zoning.",,,2,,,,,,,MF,McBride St,25,25,http://media.mlspin.com/photo.aspx?mls=72290172
1408,72290188,ACT,869900,,3/7/2018,,,16,,102 Sawyer Avenue,Boston,MA,02125,Dorchester,6,4,2903,116,3830,SellBoston Team,RE/MAX Leading Edge,(617) 502-6500,"Call List Agent, Accompanied Showings, Appointment Required",DEVELOPMENT OPPORTUNITY Jones Hill development opportunity for developer/builder/end buyer looking for a spring project. Two family with parking and outdoor porches (can be three with ZBA approval) on the top of the hill. House has been gutted and ready for interior framing. Plenty of room for 2 three bedroom - three bath units.  All new windows and three exterior doors are on site waiting to be installed. Minutes from I90/I93 and Savin Hill T stop. Will not last.,,,0,,,,,,,MF,Sawyer Avenue,102,102,http://media.mlspin.com/photo.aspx?mls=72290188
1409,72290247,ACT,849900,,3/7/2018,,,16,,57 Kimball,Chelsea,MA,02150,,9,5,3749,98,16037,Phillip Castillo,Cameron Real Estate Group,(781) 486-3180,--,"RARE FIND!! GREAT INVESTMENT OPPORTUNITY!! Over-sized 2 Family w/Additional In-Law AND Potential Buildable Lot!!! Located Conveniently to Revere, Rte 1A & Rte 16 with great views of the City of Boston!!! Unit 1-7/3/2 w/ Master Bath, Unit 2-7/4/2 and the In-Law offers 4/2/1 w/separate Utilities! Parking up to 10 cars!! This is a MUST SEE-DON'T WAIT! No Showings Until the OPEN HOUSE, Sunday March 11th from 12:00 to 1:30. Property being sold ""AS IS"".",,,2,,,,,,,MF,Kimball,57,57,http://media.mlspin.com/photo.aspx?mls=72290247
1410,72290265,CTG,679000,,3/7/2018,,,16,7,55 Sawyer Avenue,Boston,MA,02125,Dorchester's Savin Hill,3,2,2183,128,4000,Tracy Boehme,Keller Williams Realty,(617) 497-8900,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","One of the few remaining 2-families in the coveted Jones Hill neighborhood of Dorchester & an exceptional investment opportunity w/huge potential. Comprising a tastefully renovated (2014) 1BR/1-bath unit & a stylish & luxurious 2BR/1-bath upper unit, both w/tall ceilings & great light. U1 features spacious rooms, a large EIK + a bonus room w/direct yard access. U2, perfect for an owner-occupant, features central air, recessed lighting & a large gourmet kitchen w/access to a large deck w/open views. Great rents, w/significant upside potential. Live in one unit & enjoy generous income from the other; rent both units & enjoy solid cash flow + capital growth; or opt for a high-end condo conversion in a red-hot neighborhood. Off-street pkg for 2-4 cars, a large yard, bsmt laundry, new furnace (U1) & fabulous location only 10 minutes’ walk to Savin Hill T in an area exploding w/development & investor demand. Offers due 3/14 @ 7pm. Showings @ OHs ONLY; sorry NO exceptions",,,0,,,,,,,MF,Sawyer Avenue,55,55,http://media.mlspin.com/photo.aspx?mls=72290265
1411,72290290,ACT,410000,,3/7/2018,,,16,,14-16 Blakelin St,Lawrence,MA,01841,,8,2,3277,118,4680,Team Martinez,RE/MAX Insight,(978) 620-4600,Schedule with ShowingTime or call 888-627-2775,"Two family Duplex in North Lawrence! Located just a short distance from major routes and public transportation. Great opportunity for first time home buyer or investor! Both units are good size with generous bedrooms, his/her walk-in closets in the master bedrooms!  Features include: Newer windows, newer electric, fixtures, kitchen cabinets, washer and dryer hook ups in the units and a fenced-in private yard for your summer enjoyment!! Contact us for more details or to schedule a private showing!",,,0,,,,,,,MF,Blakelin St,1416,14-16,http://media.mlspin.com/photo.aspx?mls=72290290
1412,72290299,ACT,725000,,3/7/2018,,,16,,176 Winthrop Shore Drive,Winthrop,MA,02152,,5,2,1719,98,4744,Virginia Brown,Highland Real Estate,(617) 846-8000,Call List Office,"Majestic 180 degree ocean and beach views from this beachfront 2 family 6/4. The home offers plenty of off street parking and a 2 car garage. The first floor unit offers 3 bedrooms and a very spacious 23 foot living room that leads to a sprawling Oceanside porch with stunning ocean views. The second floor unit offers 2 bedrooms and a large deck to relax and enjoy the summer sunshine and those incredible ocean views. The roof and separate heating systems are newer. This home will command excellent rental income for investor or make for real comfortable living for the owner occupant. Come visit our Winthrop by the Sea, oh so close to Boston by auto, the T and by Winthrop's town owned water shuttle. Winthrop has three new schools, lots of fine restaurants and Bistros, there yacht clubs, two marina's, a nine hole golf course and lots of friendly residents. This home will not be on the market for very long so don't wait",,,2,,,Cummings,Winthrop,Winthrop,,MF,Winthrop Shore Drive,176,176,http://media.mlspin.com/photo.aspx?mls=72290299
1413,72290476,CTG,265000,,3/7/2018,,,16,10,18 Vernon St,Warren,RI,02885,,4,3,1934,138,5576,Pauline  Audet-Smith,Salt Marsh Realty Group,(508) 678-5217,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Spacious owners unit was totally renovated with a large eat in kitchen with a breakfast bar, granite counters, stainless steel appliances and 2 sinks, the master bedroom has a walk -in closet, a renovated bath with a shower stall, and an in unit laundry room.  The second level has 2 one bedroom units with a kitchen/living room combination.  There are 2 rear decks overlooking the private yard.  Exterior needs painting.  Interior photos coming soon.",,,0,,,,,,,MF,Vernon St,18,18,http://media.mlspin.com/photo.aspx?mls=72290476
1414,72290491,ACT,184900,,3/6/2018,,,148,,135-137 Cedar St,Springfield,MA,01105,So End Central,10,3,2808,28,4800,Diane Blanchard,Dot Lortie Realty / Landmark,(413) 739-9636,Call List Agent,"Great Short Sale opportunity! Built in 1990 & just renovated, this 2,808 sq ft vinyl sided 2-Family homes features 6 rooms, 4 bedrooms on the 1st floor and 10 rooms, 6 bedrooms, 2 full baths & laundry on the 2nd/3rd floors, all separate utilities! Gas heat  & hot water for 1st & 2nd floor & electric for the 3rd. Plenty of parking. Huge rental potential! Subject to 3rd Party Approval. Don't miss this one!",,,0,,,,,,,MF,Cedar St,135137,135-137,http://media.mlspin.com/photo.aspx?mls=72290491
1415,72290493,ACT,599900,,3/7/2018,,,16,,59 Foster St,Brockton,MA,02301,,9,4,3576,93,5445,Jason Hargrove,Success! Real Estate,(781) 848-9064,"Call List Agent, Accompanied Showings, Appointment Required","Rare opportunity!!!!  Well maintained 3 family with a single family on one lot. Single family offers 3bdrms, 1bthrm, newer gas boiler, and updated kitchen. 3 family with 2/2/2 bdrms, newer boiler, newer h20 tanks (2 are rented), updated plumbing, roof less than 10yrs old.  Also includes coin-op washer and dryer in basement. Additional $2,400 yr income with garage used for storage. Call today to set up a showing!!!",,,0,,,,,,,MF,Foster St,59,59,http://media.mlspin.com/photo.aspx?mls=72290493
1416,72290602,CTG,569900,,3/7/2018,,,16,5,336 Salem St,Medford,MA,02155,,6,3,2333,168,5010,Elias Papadopoulos,RE/MAX Unlimited,(617) 566-0300,Other (See Special Showing Instructions),"Turn key 2 family for investor or owner occupant. Both units TAW. Updated kitchens and baths. Unit 2 is two levels and has 3rd floor master suite with full bath and door to possible deck space, (buyers do own due diligence). Updated systems, vinyl windows may need some attention.   Great property, plenty of off street parking. Seller says roof was just done in November 2017 with a 2nd layer.  Open house March 11, 2018 (12-1:30 pm be aware of Daylight Savings). Offers due March 12th by 4 pm. Please do not walk on the property or bother tenants.",,,0,,,,,,,MF,Salem St,336,336,http://media.mlspin.com/photo.aspx?mls=72290602
1417,72290618,CTG,365000,,3/7/2018,,,16,11,32 Birch,Worcester,MA,01603,,9,3,3222,133,4591,Richard T. Rawson Sr.,Century 21 XSELL,(508) 795-3880,"Accompanied Showings, Appointment Required","The perfect 3 family near Clark University in great condition. The apartments are all in better than average condition with updated kitchens and baths, cabinets, counter tops, flooring, paint, electrical and plumbing. The roof was replaced 2017, New gas boiler installed this month, New gas water heater for third floor being installed now, all replacement windows, the front and back porches are rebuilt 2017 as well as the first floor rear deck. Front and back hallways freshly remodeled. New siding. New front and side concrete walkways. Solid foundation and clean basement. All water heaters are newer. New plumbing and electrical with circuit breakers and there are separate water meters for each apartment. Large lot. All utilities are separate. New common lights stay on at night and costs less than twenty dollars per month. Turn key. Low maintenance means low stress.",,,0,,,,,,,MF,Birch,32,32,http://media.mlspin.com/photo.aspx?mls=72290618
1418,72290623,ACT,945000,,3/7/2018,,,16,,50 School Street,Carlisle,MA,01741,,4,4,5810,186,21780,The Zur Attias Team,"The Attias Group, LLC",(978) 371-1234,"Accompanied Showings, Schedule with ShowingTime or call 888-627-2775","ARTISTS, DESIGNERS, INTERIOR DECORATORS or those looking for DRAMATIC INTERIORS have found their next home! One of the most UNIQUE, COOL, and EXCITING offerings WEST OF BOSTON. Imagine living in a HISTORIC FORMER CHURCH in Carlisle Center! INVESTORS this is a call for your ATTENTION! Picture living in a historic STUNNING LOFT rich with character, HIGH CEILINGS, STAINED GLASS WINDOWS, in the TOWN CENTER and across from the SCHOOL CAMPUS or rent it for over $3,000 a month. Currently the lower level offers a vacant 1 BEDROOM APARTMENT with its own driveway & separate entrance, which previously rented for $1,000. In addition,TWO SEPARATE OFFICE SUITES exist. One of which is currently RENTED FOR $1,272 & ANOTHER which is currently VACANT. A separate OVERSIZED TWO CAR GARAGE out building with WALK UP STORAGE makes this the PERFECT CAMPUS for those looking for something exciting to call home. Carlisle is a dream to live in with GREAT SCHOOLS, CONSERVATION TRAILS & A DEEP SENSE OF COMMUNITY.",,,2,,,Carlisle,Carlisle,CCHS,,MF,School Street,50,50,http://media.mlspin.com/photo.aspx?mls=72290623
1419,72290633,CTG,1648000,,3/7/2018,,,16,7,10 Dearborn Road,Somerville,MA,02144,Tufts University ,8,4,3460,128,4069,Lisa Drapkin,Coldwell Banker Residential Brokerage - Cambridge - Mass Ave.,(617) 864-4430,Call List Agent,"Amazing opportunity to own a 2-family in the Tufts University neighborhood, just steps to the proposed future College Ave green line MBTA stop! Large 7 room Owners’ unit has a beautiful newer kitchen with high end appliances and an oversized deck, perfect for entertaining. There are 3 bedrooms, 2 full baths and a finished lower level with a built-in bar.  The upstairs rental unit has 5 bedrooms and a lease for $4500/month. Both units have high ceilings, oak and bamboo flooring, and replacement windows throughout.  Amenities include 2-car off-street parking, and a beautifully landscaped yard with an underground irrigation system.  Walking distance to Davis Square and Ball Square, and an easy drive to Route 93. Perfect as a 2-family, or could be converted to 2 condos, or renovated into a spacious single family! Please see attached brochure and floor plans for more detail.",,,0,,,,,,,MF,Dearborn Road,10,10,http://media.mlspin.com/photo.aspx?mls=72290633
1420,72290640,ACT,159900,,3/7/2018,,,98,,9 Douglas Court,Worcester,MA,01603,,9,3,3588,118,4230,Karine Demurchyan,RE/MAX Unlimited,(617) 566-0300,Lock Box,"Cash Only. This spacious and sunny 3-family is located between Clark University and College of the Holy Cross, close to parks / fields, city amenities and highway. All units can be rented as 3 or 4BR apartments (living room / dining room space can be easily split by a pocket door to create a bedroom space without a built-in closet). Hardwood floors throughout (except kitchen, bath & pantry) areas, newer electrical including landlord meter and individual panels for each floor. All units have separate laundry hook-ups and storage spaces on their levels. Sold ""AS IS"". Email / text listing agent for showing instructions.",,,0,,,,,,,MF,Douglas Court,9,9,http://media.mlspin.com/photo.aspx?mls=72290640
1421,72290646,CTG,524900,,3/7/2018,,,16,7,8 Silver Ledge Rd,Newbury,MA,01951,,4,3,3009,37,99317,Susan Thomas,Coldwell Banker Residential Brokerage - Newburyport,(978) 465-1927,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises",RARE TWO FAMILY located on a cul-de-sac of single family homes in a bucolic country setting. Built in 1981 and sited on 2.8 Acres with a 2 car garage this is an ideal owner occupied property for an extended family or owner with a tenant to help with expenses.  FIRST SHOWINGS AT OPEN HOUSE ON SATURDAY MARCH 10 FROM 12-2.  ONLY UNIT 2 WILL BE SHOWN AT THAT TIME.,,,2,,,,,,,MF,Silver Ledge Rd,8,8,http://media.mlspin.com/photo.aspx?mls=72290646
1422,72290683,CTG,269000,,3/7/2018,,,16,6,24 Fales St,Worcester,MA,01606,Greendale,4,2,2051,105,8228,The Crystal Roach & Michael Sherman Team,Boston Proper Real Estate,(617) 262-4500,"Call List Agent, Accompanied Showings, Appointment Required","Classic Burncoat / Greendale two family. Well cared for and maintained. Each unit consists of 2 bedrooms and 1 bathroom, beautiful hardwood floors and small outdoor deck space. Walk up attic, currently unfinished, ability to expand for extra SF. Basement has a workshop area and laundry space. Large level backyard with garden and shed. Unbelievable neighborhood and access to highways, shopping, public transportation, etc. Great for owner occupant or investor. Photos of 1st floor unit available upon request.",,,0,,,,,,,MF,Fales St,24,24,http://media.mlspin.com/photo.aspx?mls=72290683
1423,72290685,CTG,549900,,3/7/2018,,,16,6,41-43 Saunders Rd,Norwood,MA,02062,,4,2,2080,93,5548,Anne Fahy,Coldwell Banker Residential Brokerage - Dedham,(781) 326-2300,"Call List Agent, Accompanied Showings, Appointment Required","Great opportunity for owner occupant, yet have help with mortgage. Solid two family, with separate entrances. Each floor has living room which opens to a large formal dining room. Eat in kitchen with pantry. Two spacious bedrooms and full bath. hardwood floors throughout except bathrooms. High ceilings. Replacement windows,  Roof six years. Walk up attic off second floor unit, gives you plenty of storage.  Large basement with laundry hook ups. **Gas Heat** Separate utilities. Two car garage and plenty of parking. Fenced in back yard.Great location, near Elementary and High schools. Short walk to library, commuter rail and town center. **Both tenants are tenants at will* Showings begin at open house on Sunday, 2-3:30.",,,2,,,Cleveland,Coakley,junior high,,MF,Saunders Rd,4143,41-43,http://media.mlspin.com/photo.aspx?mls=72290685
1424,72290757,ACT,214900,,3/7/2018,,,16,,25 Barclay,Fall River,MA,02724,,2,2,2134,105,4500,Karen Charette,First Choice Patenaude R.E.,(508) 675-0642,Call List Office,QUIET STREET.  NICE FENCED IN BACKYARD EASILY EXPANDABLE TO A TWO BEDROOM UNIT IN BOTH APARTMENTS. PLENTY OF ROOM FOR OFF STREET PARKING-EAT IN KITCHEN.  WASHER DRYER HOOK-UPS.  ACROSS FROM FR. KELLY PARK AT GLOBE AND BARCLAY. MOTIVATED SELLER.,,,0,,,,,,,MF,Barclay,25,25,http://media.mlspin.com/photo.aspx?mls=72290757
1425,72290770,CTG,559900,,3/7/2018,,,16,6,115-117 Gallivan Blvd,Boston,MA,02124,,5,2,2340,88,4271,Rita Goulopoulos,RE/MAX Leading Edge,(781) 643-0430,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Here is the opportunity to own a 2 family in a great Dorchester location. Moments to Ashmont T station, shops, hospital, expressway and a bus stop just feet from your front door. There are enough updates to move in to each unit the way it is or apply your vision for additional updates. There are hardwood floors through out, with the floors in unit 2 recently refinished and the walls freshly painted. Both units have updated windows, with front and back decks. Unfinished walk out basement with washer and dryer hookup.  Note that unit one has a newer furnace and is converted to gas. With spring and summer around the corner there is a lovely fenced in, level back yard to enjoy.",,,1,,,,,,,MF,Gallivan Blvd,115117,115-117,http://media.mlspin.com/photo.aspx?mls=72290770
1426,72290774,ACT,769000,,3/7/2018,,,16,,153 Orchard St.,Newbury,MA,01922,Byfield,6,2,3848,108,57935,The Frank Bertolino Group,The North Shore Realty Group,(978) 255-2941,"Call List Agent, Accompanied Showings, Appointment Required","1.33 Acres Rare 1910 2 Family in Byfield, MA. 7 Stall Barn/Tach Room, Electric/Water, Detached Garage Lots of Parking. 3 Private Decks, 3,848 Sq. Ft. Living Area Central Air 1st floor, Separate Heating Systems. New 8 Bedroom Septic System. Mostly New Windows, Hardwood Floors, 9/1 Windows, Period Detail to Enjoy as you enter the Main Entrance, Original Door, Woodwork (Not Painted). Picture Book Staircase, Dining Room with Amazing Craftsmanship Walls and Period Detail. Fireplace in the Living Room with Built-ins Large Kitchen with Built Ins, Light, Bright and Spacious. Second Floor Consists of Two Large Bedrooms Separated by a Large Hall. Unit # 2, Common Side Entrance w/Closet and Laundry.  At the top of the Stairs Turn Left and Enter an Eat in Kitchen, wonderful Views with Bedroom #1 to the Left.  Large Living Room is Directly off the Kitchen, Bathroom and Bedroom #2 down the Hall. Bedroom # 3 is Nestled off the Bathroom with a Private Hall. Attic has Stud Walls  1st Showings @ OH 3/11",,,1,,,Newbury Element,Triton Middle,Triton High,,MF,Orchard St.,153,153,http://media.mlspin.com/photo.aspx?mls=72290774
1427,72290787,CTG,429900,,3/7/2018,,,16,2,13 Wendell st,Lawrence,MA,01841,,8,3,2594,108,6300,Frank Moran,Moran Realty Group,(978) 682-0045,Call List Agent,"!!! Perfect for Investors and first time home buyers ,  Amazing opportunity to own a rare 3 family with 5 car garage, featuring , large fenced in yard with driveway. ..this gem has   Newer kitchens with Granite Countertop, beautiful cabinets which means very minimal hassle for the new owner and more cashflow. Do not miss out on this chance to own this great investment!",,,5,,,,,,,MF,Wendell st,13,13,http://media.mlspin.com/photo.aspx?mls=72290787
1428,72290821,CTG,389900,,3/8/2018,,,15,9,2-4 Colby St,Lawrence,MA,01841,,6,2,1956,40,7589,Joseph Lilly,"Sky Realty, LLC",(781) 489-6282,"Call List Agent, Lock Box, Sign","LEGAL TWO FAMILY.  SELLER WILL INSTALL A NEW SEPARATE HEATING SYSTEM FOR THE DOWNSTAIRS UNIT.   EACH UNIT WILL PAY FOR THEIR OWN HEAT. Turn key move in ready! Great Prospect Hill location. Two family with at least eight, fenced in parking spaces.  The whole house is vacant allowing the new owner to choose their new tenants.  Both apartments have been freshly painted, feature updated kitchens with granite countertops, new microwaves and gas ranges.  Owner's apartment has newly finished hardwood floors throughout.  Beautiful espresso colored cabinets with stainless steel appliances. The exterior is maintenance free, vinyl sided.  The back yard has been fenced in and is great for kids and dogs.  Both bathrooms have ceramic tile throughout.  The first floor apartment has an exterior door for direct access.  This house is going to sell fast!",,,0,,,,,,,MF,Colby St,24,2-4,http://media.mlspin.com/photo.aspx?mls=72290821
1429,72290891,ACT,194900,,3/8/2018,,,124,,112 Revere St,Springfield,MA,01108,,6,3,3312,113,5001,Edward A. Zmuda,4 Percent USA Realty LLC,(413) 527-2727,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Sign",Large 2 Family with 3 UNITS! Fully rented Great Income potential for Investor or Owner occupant and let the Tenants pay the rent. Make an Offer!,,,0,,,Choice,Choice,Choice,,MF,Revere St,112,112,http://media.mlspin.com/photo.aspx?mls=72290891
1430,72290892,CTG,230000,,3/8/2018,,,15,3,90 Ingleside Ave,Worcester,MA,01604,,2,2,1461,123,11000,David Stead,RE/MAX Advantage 1,(508) 757-4200,"Appointment Required, Sign","Great 2 unit in sought after Grafton Hill area* First floor with updated kitchen* Two bedrooms* Hardwood Floors* Second floor one bedroom with many updates*  Separate electric* Sided* Replacement windows* Oversized detached shop/garage with power* Huge parking area with 10+ spaces* generate extra revenue by renting spaces! Quick access to schools , shopping & major routes* 1.8 mi to UMASS University Campus* 1 Mile to MBTA commuter rail",,,1,,,,,,,MF,Ingleside Ave,90,90,http://media.mlspin.com/photo.aspx?mls=72290892
